id,filing_id,seq,description,doc_name,doc_link,doc_type,size,update_ts
529354,133913,2,NULL,xplcc20021.htm,/Archives/edgar/data/1170380/000117038006000003/xplcc20021.htm,EX-99,95056,"2021-05-25 10:20:32"
529355,133913,3,NULL,xplcc20022.htm,/Archives/edgar/data/1170380/000117038006000003/xplcc20022.htm,EX-99,95031,"2021-05-25 10:20:32"
529356,133913,0,"Complete submission text file",0001170380-06-000003.txt,/Archives/edgar/data/1170380/000117038006000003/0001170380-06-000003.txt, ,200396,"2021-05-25 10:20:32"
530302,134189,1,"CURRENT REPORT",c78332e8vk.txt,/Archives/edgar/data/1171040/000095013703003901/c78332e8vk.txt,8-K,3281,"2021-05-25 10:21:54"
530303,134189,3,"ASSET BACKED NOTES MONTHLY SERVICING REPORT",c78332exv20.txt,/Archives/edgar/data/1171040/000095013703003901/c78332exv20.txt,EX-20,23460,"2021-05-25 10:21:54"
530304,134189,0,"Complete submission text file",0000950137-03-003901.txt,/Archives/edgar/data/1171040/000095013703003901/0000950137-03-003901.txt, ,28191,"2021-05-25 10:21:54"
530491,134242,1,NULL,filename1.htm,/Archives/edgar/data/1171040/000095013707004949/filename1.htm,CORRESP,5813,"2021-05-25 10:22:11"
530492,134242,0,"Complete submission text file",0000950137-07-004949.txt,/Archives/edgar/data/1171040/000095013707004949/0000950137-07-004949.txt, ,6916,"2021-05-25 10:22:11"
531275,134415,1,424(B)(5),d632551d424b5.htm,/Archives/edgar/data/1171040/000119312518296722/d632551d424b5.htm,424B5,1621319,"2021-05-25 10:23:04"
531281,134415,0,"Complete submission text file",0001193125-18-296722.txt,/Archives/edgar/data/1171040/000119312518296722/0001193125-18-296722.txt, ,2011019,"2021-05-25 10:23:04"
531980,134648,1,"BANK OF AMERICA MORTGAGE SECURITIES INC 2002-C",boa02c_edgar0208.txt,/Archives/edgar/data/1172062/000107178702000735/boa02c_edgar0208.txt,8-K,16535,"2021-05-25 10:24:13"
531981,134648,0,"Complete submission text file",0001071787-02-000735.txt,/Archives/edgar/data/1172062/000107178702000735/0001071787-02-000735.txt, ,18086,"2021-05-25 10:24:13"
532218,134733,1,NULL,college-8k_091505.htm,/Archives/edgar/data/1172104/000089968105000632/college-8k_091505.htm,8-K,6406,"2021-05-25 10:24:38"
532219,134733,2,"EXHIBIT 20.1",college-ex201_091505.htm,/Archives/edgar/data/1172104/000089968105000632/college-ex201_091505.htm,EX-20,28608,"2021-05-25 10:24:38"
532220,134733,0,"Complete submission text file",0000899681-05-000632.txt,/Archives/edgar/data/1172104/000089968105000632/0000899681-05-000632.txt, ,36890,"2021-05-25 10:24:39"
532267,134747,1,NULL,college-10d_052506.htm,/Archives/edgar/data/1172104/000089968106000309/college-10d_052506.htm,10-D,8195,"2021-05-25 10:24:42"
532270,134747,4,"EXHIBIT 99.1",college-ex991_052506.htm,/Archives/edgar/data/1172104/000089968106000309/college-ex991_052506.htm,EX-99,39931,"2021-05-25 10:24:42"
532271,134747,0,"Complete submission text file",0000899681-06-000309.txt,/Archives/edgar/data/1172104/000089968106000309/0000899681-06-000309.txt, ,51771,"2021-05-25 10:24:42"
532468,134787,1,"AUTO-GENERATED PAPER DOCUMENT",9999999997-03-014213.paper,/Archives/edgar/data/1172104/999999999703014213/9999999997-03-014213.paper,REGDEX,150,"2021-05-25 10:24:54"
532469,134787,0,"Scanned paper document",scanned.pdf,/Archives/edgar/vprr/0301/03019431.pdf, ,445285,"2021-05-25 10:24:54"
532977,135006,1,"MARCH 8-K",bsl02001.txt,/Archives/edgar/data/1172412/000105640404001319/bsl02001.txt,8-K,54117,"2021-05-25 10:25:59"
532978,135006,0,"Complete submission text file",0001056404-04-001319.txt,/Archives/edgar/data/1172412/000105640404001319/0001056404-04-001319.txt, ,55684,"2021-05-25 10:25:59"
533393,135183,1,"JANUARY 27, 2003  PDS",csfb0210_8kjan03.txt,/Archives/edgar/data/1172511/000105117003000114/csfb0210_8kjan03.txt,8-K,28333,"2021-05-25 10:26:52"
533394,135183,0,"Complete submission text file",0001051170-03-000114.txt,/Archives/edgar/data/1172511/000105117003000114/0001051170-03-000114.txt, ,29772,"2021-05-25 10:26:52"
533431,135201,1,"CBASS 02-2, JUNE 2002, 8K AMEND",cbass022_06028ka.txt,/Archives/edgar/data/1172547/000101996503000315/cbass022_06028ka.txt,18-K/A,11812,"2021-05-25 10:26:57"
533432,135201,0,"Complete submission text file",0001019965-03-000315.txt,/Archives/edgar/data/1172547/000101996503000315/0001019965-03-000315.txt, ,13306,"2021-05-25 10:26:57"
533885,135355,1,"GMAC02GH1,10K,1202",k.txt,/Archives/edgar/data/1172637/000101996503000379/k.txt,10-K,20007,"2021-05-25 10:27:45"
533886,135355,0,"Complete submission text file",0001019965-03-000379.txt,/Archives/edgar/data/1172637/000101996503000379/0001019965-03-000379.txt, ,21512,"2021-05-25 10:27:45"
534085,135427,1,NULL,jd9-22_8k2.txt,/Archives/edgar/data/1136586/000090951803000722/jd9-22_8k2.txt,8-K,2938,"2021-05-25 10:28:05"
534086,135427,3,99.1,jd9-22ex2.txt,/Archives/edgar/data/1136586/000090951803000722/jd9-22ex2.txt,EX-99,12020,"2021-05-25 10:28:05"
534087,135427,0,"Complete submission text file",0000909518-03-000722.txt,/Archives/edgar/data/1136586/000090951803000722/0000909518-03-000722.txt, ,17094,"2021-05-25 10:28:05"
535492,135959,1,"CURRENT REPORT OF FOREIGN ISSUER",a05-22125_16k.htm,/Archives/edgar/data/1174117/000110465905062504/a05-22125_16k.htm,6-K,735254,"2021-05-25 10:31:07"
535493,135959,0,"Complete submission text file",0001104659-05-062504.txt,/Archives/edgar/data/1174117/000110465905062504/0001104659-05-062504.txt, ,737754,"2021-05-25 10:31:07"
535699,136052,1,"AMENDMENT TO FORM 6-K",a06-20126_46ka.htm,/Archives/edgar/data/1174117/000110465906063258/a06-20126_46ka.htm,6-K/A,817645,"2021-05-25 10:31:36"
535700,136052,0,"Complete submission text file",0001104659-06-063258.txt,/Archives/edgar/data/1174117/000110465906063258/0001104659-06-063258.txt, ,820149,"2021-05-25 10:31:36"
536731,136360,1,NULL,mlm02nc1.txt,/Archives/edgar/data/1174396/000105640402001008/mlm02nc1.txt,8-K,37571,"2021-05-25 10:33:07"
536732,136360,0,"Complete submission text file",0001056404-02-001008.txt,/Archives/edgar/data/1174396/000105640402001008/0001056404-02-001008.txt, ,38907,"2021-05-25 10:33:07"
537293,136583,1,"JUNE 8-K",wfm02009.txt,/Archives/edgar/data/1174535/000105640402000748/wfm02009.txt,8-K,40572,"2021-05-25 10:34:14"
537294,136583,0,"Complete submission text file",0001056404-02-000748.txt,/Archives/edgar/data/1174535/000105640402000748/0001056404-02-000748.txt, ,41987,"2021-05-25 10:34:14"
537382,136615,1,NULL,lehman2002-9_8k.txt,/Archives/edgar/data/1174559/000090951809000886/lehman2002-9_8k.txt,8-K,7146,"2021-05-25 10:34:24"
537383,136615,2,NULL,lehman2002-9ex99_1.txt,/Archives/edgar/data/1174559/000090951809000886/lehman2002-9ex99_1.txt,EX-99.1,2265,"2021-05-25 10:34:24"
537384,136615,0,"Complete submission text file",0000909518-09-000886.txt,/Archives/edgar/data/1174559/000090951809000886/0000909518-09-000886.txt, ,10928,"2021-05-25 10:34:24"
537580,136693,1,NULL,sac02hf1.txt,/Archives/edgar/data/1174629/000105640403000167/sac02hf1.txt,15-15D,2658,"2021-05-25 10:34:47"
537581,136693,0,"Complete submission text file",0001056404-03-000167.txt,/Archives/edgar/data/1174629/000105640403000167/0001056404-03-000167.txt, ,3977,"2021-05-25 10:34:47"
538480,136931,1,"FORM 424B5",d424b5.htm,/Archives/edgar/data/819975/000119312504028588/d424b5.htm,424B5,1764075,"2021-05-25 10:35:58"
538482,136931,0,"Complete submission text file",0001193125-04-028588.txt,/Archives/edgar/data/819975/000119312504028588/0001193125-04-028588.txt, ,1864247,"2021-05-25 10:35:58"
538819,137009,1,"FORM 424(B)5",d424b5.htm,/Archives/edgar/data/869090/000119312505186054/d424b5.htm,424B5,2155686,"2021-05-25 10:36:21"
538821,137009,0,"Complete submission text file",0001193125-05-186054.txt,/Archives/edgar/data/869090/000119312505186054/0001193125-05-186054.txt, ,2234641,"2021-05-25 10:36:21"
539380,137138,1,"FORM 424B5",d424b5.htm,/Archives/edgar/data/819975/000119312507020469/d424b5.htm,424B5,2079296,"2021-05-25 10:37:00"
539391,137138,0,"Complete submission text file",0001193125-07-020469.txt,/Archives/edgar/data/819975/000119312507020469/0001193125-07-020469.txt, ,2474522,"2021-05-25 10:37:00"
539670,137201,1,"FORM 8-K",d8k.htm,/Archives/edgar/data/819975/000119312507121326/d8k.htm,8-K,16496,"2021-05-25 10:37:20"
539671,137201,2,"UNDERWRITING AGREEMENT",dex11a.htm,/Archives/edgar/data/819975/000119312507121326/dex11a.htm,EX-1.1(A),145694,"2021-05-25 10:37:20"
539672,137201,3,"UNDERWRITING TERMS AGREEMENT",dex11b.htm,/Archives/edgar/data/819975/000119312507121326/dex11b.htm,EX-1.1(B),25989,"2021-05-25 10:37:20"
539673,137201,4,"SUPPLEMENTAL INDENTURE",dex41.htm,/Archives/edgar/data/819975/000119312507121326/dex41.htm,EX-4.1,26366,"2021-05-25 10:37:20"
539674,137201,0,"Complete submission text file",0001193125-07-121326.txt,/Archives/edgar/data/819975/000119312507121326/0001193125-07-121326.txt, ,219424,"2021-05-25 10:37:20"
539965,137272,1,"FORM 424B5",d424b5.htm,/Archives/edgar/data/819975/000119312507226530/d424b5.htm,424B5,2023622,"2021-05-25 10:37:42"
539969,137272,0,"Complete submission text file",0001193125-07-226530.txt,/Archives/edgar/data/819975/000119312507226530/0001193125-07-226530.txt, ,2418853,"2021-05-25 10:37:42"
541150,137575,1,"FORM 8-K",d248793d8k.htm,/Archives/edgar/data/869090/000119312511285812/d248793d8k.htm,8-K,17680,"2021-05-25 10:39:13"
541151,137575,2,"UNDERWRITING AGREEMENT",d248793dex11a.htm,/Archives/edgar/data/869090/000119312511285812/d248793dex11a.htm,EX-1.1A,176412,"2021-05-25 10:39:13"
541152,137575,0,"Complete submission text file",0001193125-11-285812.txt,/Archives/edgar/data/869090/000119312511285812/0001193125-11-285812.txt, ,196784,"2021-05-25 10:39:13"
542857,138017,1,10-D,d413136d10d.htm,/Archives/edgar/data/1174821/000119312517203922/d413136d10d.htm,10-D,23373,"2021-05-25 10:41:28"
542858,138017,2,EX-99.1,d413136dex991.htm,/Archives/edgar/data/1174821/000119312517203922/d413136dex991.htm,EX-99.1,5744,"2021-05-25 10:41:28"
542859,138017,3,EX-99.2,d413136dex992.htm,/Archives/edgar/data/1174821/000119312517203922/d413136dex992.htm,EX-99.2,69609,"2021-05-25 10:41:28"
542860,138017,4,EX-99.3,d413136dex993.htm,/Archives/edgar/data/1174821/000119312517203922/d413136dex993.htm,EX-99.3,369461,"2021-05-25 10:41:28"
542861,138017,0,"Complete submission text file",0001193125-17-203922.txt,/Archives/edgar/data/1174821/000119312517203922/0001193125-17-203922.txt, ,470003,"2021-05-25 10:41:29"
542887,138024,1,8-K,d426191d8k.htm,/Archives/edgar/data/869090/000119312517243910/d426191d8k.htm,8-K,19629,"2021-05-25 10:41:29"
542889,138024,2,EX-1.1A,d426191dex11a.htm,/Archives/edgar/data/869090/000119312517243910/d426191dex11a.htm,EX-1.1A,214456,"2021-05-25 10:41:29"
542890,138024,0,"Complete submission text file",0001193125-17-243910.txt,/Archives/edgar/data/869090/000119312517243910/0001193125-17-243910.txt, ,236809,"2021-05-25 10:41:29"
544095,138349,1,"PRELIMINARY MATERIALS",file001.txt,/Archives/edgar/data/869090/000095013602001756/file001.txt,424B3,494315,"2021-05-25 10:43:07"
544096,138349,0,"Complete submission text file",0000950136-02-001756.txt,/Archives/edgar/data/869090/000095013602001756/0000950136-02-001756.txt, ,497010,"2021-05-25 10:43:07"
544418,138464,1,"FOR THE FISCAL YEAR ENDED DECEMBER 31, 2010",d10k.htm,/Archives/edgar/data/1175834/000119312511084505/d10k.htm,10-K,39707,"2021-05-25 10:43:42"
544419,138464,2,"CERTIFICATION BY EXECUTIVE VICE PRESIDENT OF THE REGISTRANT",dex311.htm,/Archives/edgar/data/1175834/000119312511084505/dex311.htm,EX-31.1,5497,"2021-05-25 10:43:42"
544420,138464,3,"ANNUAL COMPLIANCE REPORT BY TRUSTEE PURSUANT TO 15 U.S.C. SECTION 7241",dex312.htm,/Archives/edgar/data/1175834/000119312511084505/dex312.htm,EX-31.2,4491,"2021-05-25 10:43:42"
544421,138464,0,"Complete submission text file",0001193125-11-084505.txt,/Archives/edgar/data/1175834/000119312511084505/0001193125-11-084505.txt, ,50984,"2021-05-25 10:43:42"
544957,138637,1,NULL,efc6-2835_form8k.txt,/Archives/edgar/data/1176262/000090514806007056/efc6-2835_form8k.txt,8-K,4556,"2021-05-25 10:44:34"
544958,138637,2,NULL,efc6-2835_ex991.txt,/Archives/edgar/data/1176262/000090514806007056/efc6-2835_ex991.txt,EX-99.1,5472,"2021-05-25 10:44:34"
544959,138637,0,"Complete submission text file",0000905148-06-007056.txt,/Archives/edgar/data/1176262/000090514806007056/0000905148-06-007056.txt, ,11443,"2021-05-25 10:44:34"
549105,139577,1,"FORM 8-K",m61800.htm,/Archives/edgar/data/1176320/000116231802000196/m61800.htm,8-K,16888,"2021-05-25 10:49:20"
549106,139577,0,"Complete submission text file",0001162318-02-000196.txt,/Archives/edgar/data/1176320/000116231802000196/0001162318-02-000196.txt, ,18370,"2021-05-25 10:49:20"
549413,139640,1,"IMH ASSETS CORP",d71477.txt,/Archives/edgar/data/1176322/000088237702000518/d71477.txt,8-K,6569,"2021-05-25 10:49:39"
549414,139640,3,"AMENDED AND RESTATED TRUST AGREEMENT",d74316.txt,/Archives/edgar/data/1176322/000088237702000518/d74316.txt,EX-3.1,184381,"2021-05-25 10:49:39"
549415,139640,4,INDENTURE,d74319.txt,/Archives/edgar/data/1176322/000088237702000518/d74319.txt,EX-4.1,405071,"2021-05-25 10:49:39"
549416,139640,5,"SERVICING AGREEMENT",d74317.txt,/Archives/edgar/data/1176322/000088237702000518/d74317.txt,EX-99.1,158545,"2021-05-25 10:49:39"
549417,139640,0,"Complete submission text file",0000882377-02-000518.txt,/Archives/edgar/data/1176322/000088237702000518/0000882377-02-000518.txt, ,756388,"2021-05-25 10:49:39"
550472,140077,1,NULL,efc3-1796_5476556fm424b5.txt,/Archives/edgar/data/1176519/000090514803004201/efc3-1796_5476556fm424b5.txt,424B5,78933,"2021-05-25 10:51:53"
550473,140077,0,"Complete submission text file",0000905148-03-004201.txt,/Archives/edgar/data/1176519/000090514803004201/0000905148-03-004201.txt, ,80320,"2021-05-25 10:51:53"
550777,140209,1,NULL,hms02_1.htm,/Archives/edgar/data/1176972/000117697204000002/hms02_1.htm,8-K,9784,"2021-05-25 10:52:32"
550778,140209,3,NULL,xhmlt2002-1.htm,/Archives/edgar/data/1176972/000117697204000002/xhmlt2002-1.htm,EX-99,35860,"2021-05-25 10:52:32"
550779,140209,0,"Complete submission text file",0001176972-04-000002.txt,/Archives/edgar/data/1176972/000117697204000002/0001176972-04-000002.txt, ,47128,"2021-05-25 10:52:32"
551263,140393,1,"SEMI-ANNUAL DISTRIBUTION",sat00208_200609.htm,/Archives/edgar/data/1177097/000113699906001009/sat00208_200609.htm,8-K,61452,"2021-05-25 10:53:30"
551264,140393,0,"Complete submission text file",0001136999-06-001009.txt,/Archives/edgar/data/1177097/000113699906001009/0001136999-06-001009.txt, ,63039,"2021-05-25 10:53:30"
551688,140518,1,NULL,efc2-0763_5228781fm8a12b.txt,/Archives/edgar/data/1177918/000090514802001857/efc2-0763_5228781fm8a12b.txt,8-A12B,5217,"2021-05-25 10:54:46"
551689,140518,3,"SERIES SUPP",efc2-0763_5225857ex6.txt,/Archives/edgar/data/1177918/000090514802001857/efc2-0763_5225857ex6.txt,EX-6,88480,"2021-05-25 10:54:46"
551690,140518,0,"Complete submission text file",0000905148-02-001857.txt,/Archives/edgar/data/1177918/000090514802001857/0000905148-02-001857.txt, ,95238,"2021-05-25 10:54:46"
551760,140551,1,NULL,efc4-0014_5489956form8k.txt,/Archives/edgar/data/1115078/000090514804000056/efc4-0014_5489956form8k.txt,8-K,5120,"2021-05-25 10:55:27"
551761,140551,3,NULL,efc4-0014_5478284exh99.txt,/Archives/edgar/data/1115078/000090514804000056/efc4-0014_5478284exh99.txt,EX-99,47717,"2021-05-25 10:55:27"
551765,140551,0,"Complete submission text file",0000905148-04-000056.txt,/Archives/edgar/data/1115078/000090514804000056/0000905148-04-000056.txt, ,55024,"2021-05-25 10:55:27"
551941,140599,1,"CURRENT REPORT, DATED JULY 15, 2004",k86827e8vk.htm,/Archives/edgar/data/1177974/000095012404003202/k86827e8vk.htm,8-K,11216,"2021-05-25 10:55:39"
551942,140599,2,"MONTHLY REPORT TO HOLDERS OF THE ASSET BACKED NOTES",k86827exv99.htm,/Archives/edgar/data/1177974/000095012404003202/k86827exv99.htm,EX-99,32254,"2021-05-25 10:55:39"
551943,140599,0,"Complete submission text file",0000950124-04-003202.txt,/Archives/edgar/data/1177974/000095012404003202/0000950124-04-003202.txt, ,45147,"2021-05-25 10:55:39"
552888,140802,1,ABS-EE,usaa171absee_0921-1200.htm,/Archives/edgar/data/1178049/000095013118001944/usaa171absee_0921-1200.htm,ABS-EE,22816,"2021-05-25 10:56:42"
552889,140802,2,EX-102,usaa171ex102_0921-1148.xml,/Archives/edgar/data/1178049/000095013118001944/usaa171ex102_0921-1148.xml,EX-102,112154926,"2021-05-25 10:56:42"
552890,140802,3,EX-103,usaa171ex103_0921-1145.xml,/Archives/edgar/data/1178049/000095013118001944/usaa171ex103_0921-1145.xml,EX-103,18784,"2021-05-25 10:56:42"
552891,140802,0,"Complete submission text file",0000950131-18-001944.txt,/Archives/edgar/data/1178049/000095013118001944/0000950131-18-001944.txt, ,112198389,"2021-05-25 10:56:42"
553613,140990,1,"MORTGAGE PASS THROUGH CERTIFICATES SERIES 2002",ms02h212.txt,/Archives/edgar/data/1178718/000102024203000047/ms02h212.txt,8-K,89288,"2021-05-25 10:57:37"
553614,140990,0,"Complete submission text file",0001020242-03-000047.txt,/Archives/edgar/data/1178718/000102024203000047/0001020242-03-000047.txt, ,90722,"2021-05-25 10:57:37"
553894,141117,1,NULL,ahl02001.txt,/Archives/edgar/data/1178809/000105640403000245/ahl02001.txt,15-15D,2573,"2021-05-25 10:58:17"
553895,141117,0,"Complete submission text file",0001056404-03-000245.txt,/Archives/edgar/data/1178809/000105640403000245/0001056404-03-000245.txt, ,4064,"2021-05-25 10:58:17"
554459,141316,1,"OPTION ONE MORTGAGE ACCEPTANCE CORPORATION",d80413.txt,/Archives/edgar/data/1025562/000088237702000555/d80413.txt,424B5,1070440,"2021-05-25 10:59:16"
554460,141316,0,"Complete submission text file",0000882377-02-000555.txt,/Archives/edgar/data/1025562/000088237702000555/0000882377-02-000555.txt, ,1072371,"2021-05-25 10:59:16"
555150,141523,1,NULL,fwp.htm,/Archives/edgar/data/1179550/000092963815000468/fwp.htm,FWP,28408,"2021-05-25 11:00:19"
555152,141523,0,"Complete submission text file",0000929638-15-000468.txt,/Archives/edgar/data/1179550/000092963815000468/0000929638-15-000468.txt, ,34736,"2021-05-25 11:00:19"
555626,141641,1,NULL,filename1.pdf,/Archives/edgar/data/1180571/000000000009041453/filename1.pdf,LETTER,40047,"2021-05-25 11:00:54"
555627,141641,0,"Complete submission text file",0000000000-09-041453.txt,/Archives/edgar/data/1180571/000000000009041453/0000000000-09-041453.txt, ,56442,"2021-05-25 11:00:54"
556644,141839,1,10-D,v338893_10d.htm,/Archives/edgar/data/1180571/000114420413017369/v338893_10d.htm,10-D,19855,"2021-05-25 11:01:55"
556645,141839,2,EX-99.1,v338893_ex99-1.htm,/Archives/edgar/data/1180571/000114420413017369/v338893_ex99-1.htm,EX-99.1,172715,"2021-05-25 11:01:55"
556646,141839,0,"Complete submission text file",0001144204-13-017369.txt,/Archives/edgar/data/1180571/000114420413017369/0001144204-13-017369.txt, ,193872,"2021-05-25 11:01:55"
557723,142111,1,10-D,v411427_10d.htm,/Archives/edgar/data/1180571/000114420415034272/v411427_10d.htm,10-D,25377,"2021-05-25 11:03:20"
557724,142111,2,EX-99.1,v411427_ex99-1.htm,/Archives/edgar/data/1180571/000114420415034272/v411427_ex99-1.htm,EX-99.1,311202,"2021-05-25 11:03:20"
557725,142111,0,"Complete submission text file",0001144204-15-034272.txt,/Archives/edgar/data/1180571/000114420415034272/0001144204-15-034272.txt, ,337970,"2021-05-25 11:03:20"
558829,142472,1,"FORM 10-D",k49560e10vd.htm,/Archives/edgar/data/1182534/000095012310079388/k49560e10vd.htm,10-D,16482,"2021-05-25 11:05:08"
558830,142472,2,EX-99.1,k49560exv99w1.htm,/Archives/edgar/data/1182534/000095012310079388/k49560exv99w1.htm,EX-99.1,115488,"2021-05-25 11:05:08"
558831,142472,0,"Complete submission text file",0000950123-10-079388.txt,/Archives/edgar/data/1182534/000095012310079388/0000950123-10-079388.txt, ,134079,"2021-05-25 11:05:08"
560437,142880,1,"FORM 15-15D",c50119e15v15d.htm,/Archives/edgar/data/1182534/000095013709002067/c50119e15v15d.htm,15-15D,14328,"2021-05-25 11:07:12"
560438,142880,0,"Complete submission text file",0000950137-09-002067.txt,/Archives/edgar/data/1182534/000095013709002067/0000950137-09-002067.txt, ,16707,"2021-05-25 11:07:12"
562340,143371,1,10-D,d875726d10d.htm,/Archives/edgar/data/1182534/000119312515055563/d875726d10d.htm,10-D,18338,"2021-05-25 11:09:41"
562341,143371,2,EX-99.1,d875726dex991.htm,/Archives/edgar/data/1182534/000119312515055563/d875726dex991.htm,EX-99.1,133259,"2021-05-25 11:09:41"
562342,143371,0,"Complete submission text file",0001193125-15-055563.txt,/Archives/edgar/data/1182534/000119312515055563/0001193125-15-055563.txt, ,153374,"2021-05-25 11:09:41"
563104,143559,1,10-D,d260051d10d.htm,/Archives/edgar/data/1182534/000119312516714559/d260051d10d.htm,10-D,20919,"2021-05-25 11:10:39"
563105,143559,2,EX-99.1,d260051dex991.htm,/Archives/edgar/data/1182534/000119312516714559/d260051dex991.htm,EX-99.1,156042,"2021-05-25 11:10:39"
563106,143559,0,"Complete submission text file",0001193125-16-714559.txt,/Archives/edgar/data/1182534/000119312516714559/0001193125-16-714559.txt, ,178740,"2021-05-25 11:10:39"
563476,143651,1,FWP,d629542dfwp.htm,/Archives/edgar/data/1182534/000119312518328092/d629542dfwp.htm,FWP,13601,"2021-05-25 11:11:07"
563479,143651,0,"Complete submission text file",0001193125-18-328092.txt,/Archives/edgar/data/1182534/000119312518328092/0001193125-18-328092.txt, ,15359,"2021-05-25 11:11:07"
564115,143782,1,10-D,d145952d10d.htm,/Archives/edgar/data/1182534/000119312521050972/d145952d10d.htm,10-D,23793,"2021-05-25 11:11:48"
564116,143782,2,EX-99.1,d145952dex991.htm,/Archives/edgar/data/1182534/000119312521050972/d145952dex991.htm,EX-99.1,187263,"2021-05-25 11:11:48"
564117,143782,0,"Complete submission text file",0001193125-21-050972.txt,/Archives/edgar/data/1182534/000119312521050972/0001193125-21-050972.txt, ,212839,"2021-05-25 11:11:48"
565282,144191,1,NULL,csfb0224_10ka.txt,/Archives/edgar/data/1185020/000105117004000200/csfb0224_10ka.txt,10-K/A,34774,"2021-05-25 11:13:54"
565283,144191,0,"Complete submission text file",0001051170-04-000200.txt,/Archives/edgar/data/1185020/000105117004000200/0001051170-04-000200.txt, ,36098,"2021-05-25 11:13:54"
565300,144199,1,"PROSPECTUS SUPPLEMENT",b320807_424b5.txt,/Archives/edgar/data/1185027/000112528202002993/b320807_424b5.txt,424B5,69008,"2021-05-25 11:13:58"
565301,144199,0,"Complete submission text file",0001125282-02-002993.txt,/Archives/edgar/data/1185027/000112528202002993/0001125282-02-002993.txt, ,70346,"2021-05-25 11:13:58"
565655,144301,1,"REGISTRATION STATEMENT",file001.txt,/Archives/edgar/data/1186142/000095013604002480/file001.txt,S-11,670713,"2021-05-25 11:14:29"
565656,144301,0,"Complete submission text file",0000950136-04-002480.txt,/Archives/edgar/data/1186142/000095013604002480/0000950136-04-002480.txt, ,672003,"2021-05-25 11:14:29"
565885,144327,1,NULL,v071283_s3a.htm,/Archives/edgar/data/1186142/000114420407019016/v071283_s3a.htm,S-3/A,5373823,"2021-05-25 11:14:36"
565901,144327,0,"Complete submission text file",0001144204-07-019016.txt,/Archives/edgar/data/1186142/000114420407019016/0001144204-07-019016.txt, ,7176526,"2021-05-25 11:14:37"
566312,144438,1,NULL,holmes6_1123.htm,/Archives/edgar/data/1186321/000090342305000944/holmes6_1123.htm,6-K,527556,"2021-05-25 11:15:11"
566314,144438,0,"Complete submission text file",0000903423-05-000944.txt,/Archives/edgar/data/1186321/000090342305000944/0000903423-05-000944.txt, ,576640,"2021-05-25 11:15:11"
566347,144450,1,NULL,holmes6-6k_0815.htm,/Archives/edgar/data/1186321/000090342306000962/holmes6-6k_0815.htm,6-K,652319,"2021-05-25 11:15:16"
566348,144450,0,"Complete submission text file",0000903423-06-000962.txt,/Archives/edgar/data/1186321/000090342306000962/0000903423-06-000962.txt, ,653573,"2021-05-25 11:15:16"
566374,144460,1,NULL,holmes6-6k_0427.htm,/Archives/edgar/data/1186321/000090342307000425/holmes6-6k_0427.htm,6-K,567584,"2021-05-25 11:15:18"
566376,144460,0,"Complete submission text file",0000903423-07-000425.txt,/Archives/edgar/data/1186321/000090342307000425/0000903423-07-000425.txt, ,592393,"2021-05-25 11:15:18"
566922,144660,1,LETTER,signwamu2002_ar12.htm,/Archives/edgar/data/1191294/000121131103000041/signwamu2002_ar12.htm,8-K,2582,"2021-05-25 11:16:20"
566923,144660,3,EXHIBIT,wamu2002_ar12.htm,/Archives/edgar/data/1191294/000121131103000041/wamu2002_ar12.htm,EX-99,10670,"2021-05-25 11:16:20"
566924,144660,0,"Complete submission text file",0001211311-03-000041.txt,/Archives/edgar/data/1191294/000121131103000041/0001211311-03-000041.txt, ,14788,"2021-05-25 11:16:20"
567237,144764,1,NULL,ffm02ff2.txt,/Archives/edgar/data/1192065/000105640403000595/ffm02ff2.txt,10-K,20329,"2021-05-25 11:16:52"
567238,144764,0,"Complete submission text file",0001056404-03-000595.txt,/Archives/edgar/data/1192065/000105640403000595/0001056404-03-000595.txt, ,21643,"2021-05-25 11:16:52"
567819,144980,1,"NOVEMBER 20, 2002 PDS",gsmps021_8knov02.txt,/Archives/edgar/data/1192765/000105117002000765/gsmps021_8knov02.txt,8-K,24531,"2021-05-25 11:18:00"
567820,144980,0,"Complete submission text file",0001051170-02-000765.txt,/Archives/edgar/data/1192765/000105117002000765/0001051170-02-000765.txt, ,25965,"2021-05-25 11:18:00"
568295,145164,1,NULL,s684938.txt,/Archives/edgar/data/1193679/000095017202002163/s684938.txt,8-K,3212,"2021-05-25 11:18:56"
568296,145164,3,"EXHIBIT 4.5.1",s676632.txt,/Archives/edgar/data/1193679/000095017202002163/s676632.txt,EX-4,1420228,"2021-05-25 11:18:56"
568297,145164,4,"EXHIBIT 4.5.2",s684981.txt,/Archives/edgar/data/1193679/000095017202002163/s684981.txt,EX-4,264258,"2021-05-25 11:18:56"
568298,145164,0,"Complete submission text file",0000950172-02-002163.txt,/Archives/edgar/data/1193679/000095017202002163/0000950172-02-002163.txt, ,1689333,"2021-05-25 11:18:56"
569843,145703,1,"DEUTSCHE ALT-A SECURITIES, INC.",d372134.htm,/Archives/edgar/data/1199474/000088237705002329/d372134.htm,8-K,52534,"2021-05-25 11:21:44"
569844,145703,0,"Complete submission text file",0000882377-05-002329.txt,/Archives/edgar/data/1199474/000088237705002329/0000882377-05-002329.txt, ,53814,"2021-05-25 11:21:44"
